Time,Date,Day.of.the.week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic.Situation,Temperature,Visibility.in.metres,TimeGroup,DayGroup
1:30:00 am,13,Friday,10,0,0,39,49,normal,13.3,2653.71,Night,Weekday
1:45:00 am,13,Friday,16,2,1,21,40,normal,13.3,2147.29,Night,Weekday
2:00:00 am,13,Friday,18,4,1,36,59,normal,14.1,2987.74,Night,Weekday
2:15:00 am,13,Friday,15,1,0,14,30,normal,13.6,2214.12,Night,Weekday
2:30:00 am,13,Friday,17,4,0,13,34,normal,13.4,3618.63,Night,Weekday
2:45:00 am,13,Friday,18,3,1,24,46,normal,15.3,2234.66,Night,Weekday
3:00:00 am,13,Friday,19,2,0,11,32,low,13.6,3448.41,Night,Weekday
3:15:00 am,13,Friday,19,3,0,21,43,normal,16,4310.28,Night,Weekday
3:30:00 am,13,Friday,19,3,1,31,54,normal,16.4,3686.17,Night,Weekday
3:45:00 am,13,Friday,14,2,1,19,36,normal,15.4,3229.11,Night,Weekday
4:00:00 am,13,Friday,11,0,0,27,38,normal,18,4300.7,Night,Weekday
4:15:00 am,13,Friday,27,6,1,11,45,low,15.7,3128.25,Night,Weekday
4:30:00 am,13,Friday,33,11,6,13,63,normal,17.9,4839.34,Night,Weekday
4:45:00 am,13,Friday,63,6,7,10,86,low,19.2,3858.76,Night,Weekday
5:00:00 am,13,Friday,58,13,4,15,90,normal,18.5,3942.52,Morning,Weekday
5:15:00 am,13,Friday,57,11,7,10,85,low,18.5,3764.88,Morning,Weekday
5:30:00 am,13,Friday,63,10,6,12,91,low,18.7,4178.36,Morning,Weekday
5:45:00 am,13,Friday,74,9,0,15,98,normal,21.6,6827.75,Morning,Weekday
6:00:00 am,13,Friday,71,9,7,10,97,low,21.8,6012.44,Morning,Weekday
6:15:00 am,13,Friday,33,9,6,13,61,normal,22.9,5523.37,Morning,Weekday
6:30:00 am,13,Friday,29,6,1,12,48,low,22,6013.12,Morning,Weekday
6:45:00 am,13,Friday,32,9,3,11,55,low,22.2,5778.1,Morning,Weekday
7:00:00 am,13,Friday,57,14,3,11,85,low,22.8,5835.85,Morning,Weekday
7:15:00 am,13,Friday,31,11,0,14,56,normal,22.8,5148.33,Morning,Weekday
7:30:00 am,13,Friday,30,9,3,10,52,low,24.5,5279.51,Morning,Weekday
7:45:00 am,13,Friday,61,8,7,12,88,low,25.3,5725.61,Morning,Weekday
8:00:00 am,13,Friday,47,10,4,10,71,low,24.8,5348.04,Morning,Weekday
8:15:00 am,13,Friday,80,16,4,15,115,normal,26.5,7574.6,Morning,Weekday
8:30:00 am,13,Friday,49,10,2,10,71,low,25.9,5243.17,Morning,Weekday
8:45:00 am,13,Friday,58,7,5,13,83,normal,26.5,7366.61,Morning,Weekday
9:00:00 am,13,Friday,53,19,1,10,83,low,28.4,7787.53,Morning,Weekday
9:15:00 am,13,Friday,132,47,25,0,204,heavy,26.5,7416.61,Morning,Weekday
9:30:00 am,13,Friday,131,52,15,0,198,heavy,28.7,7009.41,Morning,Weekday
9:45:00 am,13,Friday,171,59,27,3,260,heavy,28.7,8273,Morning,Weekday
10:00:00 am,13,Friday,131,43,20,3,197,heavy,28.2,8584.21,Morning,Weekday
10:15:00 am,13,Friday,177,56,12,4,249,heavy,30.6,7396.52,Morning,Weekday
10:30:00 am,13,Friday,160,47,30,3,240,heavy,28.1,7863.24,Morning,Weekday
10:45:00 am,13,Friday,178,68,28,4,278,heavy,28.7,8739.62,Morning,Weekday
11:00:00 am,13,Friday,169,70,20,3,262,heavy,29.2,8278.93,Morning,Weekday
11:15:00 am,13,Friday,133,56,25,2,216,heavy,29.8,8232.2,Morning,Weekday
11:30:00 am,13,Friday,151,52,13,0,216,heavy,29.3,8166.79,Morning,Weekday
11:45:00 am,13,Friday,179,46,27,3,255,heavy,29.5,7681.48,Morning,Weekday
12:00:00 pm,13,Friday,144,68,20,0,232,heavy,30.9,7170.11,Morning,Weekday
12:15:00 pm,13,Friday,162,46,19,2,229,heavy,29,7380.33,Afternoon,Weekday
12:30:00 pm,13,Friday,159,44,23,2,228,heavy,28.9,7931.66,Afternoon,Weekday
12:45:00 pm,13,Friday,174,67,30,1,272,heavy,30.3,7163.17,Afternoon,Weekday
1:00:00 pm,13,Friday,136,57,29,4,226,heavy,28.3,8805.88,Afternoon,Weekday
1:15:00 pm,13,Friday,156,42,12,3,213,heavy,30.9,8083.95,Afternoon,Weekday
1:30:00 pm,13,Friday,175,63,19,3,260,heavy,28.6,8372.74,Afternoon,Weekday
1:45:00 pm,13,Friday,172,62,20,2,256,heavy,28.4,7036.42,Afternoon,Weekday
2:00:00 pm,13,Friday,171,49,15,0,235,heavy,29.7,7546.36,Afternoon,Weekday
2:15:00 pm,13,Friday,172,65,18,2,257,heavy,29.9,7423.6,Afternoon,Weekday
2:30:00 pm,13,Friday,176,50,13,1,240,heavy,27.7,8860.33,Afternoon,Weekday
2:45:00 pm,13,Friday,153,50,23,3,229,heavy,29,7060.74,Afternoon,Weekday
3:00:00 pm,13,Friday,148,64,27,0,239,heavy,26.5,8934.27,Afternoon,Weekday
3:15:00 pm,13,Friday,56,28,6,2,92,low,25.7,6720.63,Afternoon,Weekday
3:30:00 pm,13,Friday,88,26,25,0,139,normal,25.6,6274.09,Afternoon,Weekday
3:45:00 pm,13,Friday,82,23,14,0,119,normal,27.1,8378.66,Afternoon,Weekday
4:00:00 pm,13,Friday,77,20,7,0,104,low,24.4,5204.42,Afternoon,Weekday
4:15:00 pm,13,Friday,66,24,1,0,91,low,23.9,5169.34,Afternoon,Weekday
4:30:00 pm,13,Friday,72,22,8,2,104,low,25.7,6691.1,Afternoon,Weekday
4:45:00 pm,13,Friday,62,28,21,2,113,normal,22.9,5815.93,Afternoon,Weekday
5:00:00 pm,13,Friday,66,26,4,1,97,low,24.6,5969.07,Afternoon,Weekday
5:15:00 pm,13,Friday,85,20,4,0,109,low,22,6247.52,Evening,Weekday
5:30:00 pm,13,Friday,87,24,11,2,124,normal,21.7,5982.11,Evening,Weekday
5:45:00 pm,13,Friday,67,28,25,0,120,normal,20.2,3406.17,Evening,Weekday
6:00:00 pm,13,Friday,70,26,16,2,114,normal,20.3,4712.21,Evening,Weekday
6:15:00 pm,13,Friday,62,20,20,1,103,normal,21.1,6662.84,Evening,Weekday
6:30:00 pm,13,Friday,67,29,1,0,97,low,20,3134.24,Evening,Weekday
6:45:00 pm,13,Friday,65,25,1,1,92,low,18.2,4863.39,Evening,Weekday
7:00:00 pm,13,Friday,76,24,23,0,123,normal,19.8,4689.78,Evening,Weekday
7:15:00 pm,13,Friday,42,1,5,11,59,low,18.3,3569.06,Evening,Weekday
7:30:00 pm,13,Friday,42,10,3,1,56,low,16.8,4513.87,Evening,Weekday
7:45:00 pm,13,Friday,31,11,1,12,55,low,16.5,4446.11,Evening,Weekday
8:00:00 pm,13,Friday,47,7,3,6,63,low,16.7,4908.48,Evening,Weekday
8:15:00 pm,13,Friday,28,7,2,4,41,low,16.2,4524.83,Evening,Weekday
8:30:00 pm,13,Friday,22,3,6,1,32,low,16,3785.61,Evening,Weekday
8:45:00 pm,13,Friday,29,1,7,5,42,low,16.2,4292.67,Evening,Weekday
9:00:00 pm,13,Friday,43,9,1,11,64,low,13.7,3000.53,Evening,Weekday
9:15:00 pm,13,Friday,23,3,3,8,37,low,13.3,2994.2,Night,Weekday
9:30:00 pm,13,Friday,21,2,5,15,43,normal,12.8,3718.02,Night,Weekday
9:45:00 pm,13,Friday,31,2,1,9,43,low,13.2,3205.46,Night,Weekday
10:00:00 pm,13,Friday,15,5,0,18,38,normal,13.7,2791.41,Night,Weekday
10:15:00 pm,13,Friday,11,2,0,15,28,normal,12.5,2753.68,Night,Weekday
10:30:00 pm,13,Friday,12,0,1,17,30,normal,13.3,2460.51,Night,Weekday
10:45:00 pm,13,Friday,18,3,0,18,39,normal,11.5,2007.02,Night,Weekday
11:00:00 pm,13,Friday,19,1,0,31,51,normal,12.2,2768.15,Night,Weekday
11:15:00 pm,13,Friday,17,0,0,22,39,normal,13.2,3814.65,Night,Weekday
11:30:00 pm,13,Friday,15,5,0,14,34,normal,11.8,2884.55,Night,Weekday
11:45:00 pm,13,Friday,15,1,1,24,41,normal,10.6,3046.33,Night,Weekday
12:00:00 am,14,Saturday,18,4,0,33,55,normal,12.3,2209.12,Night,Weekend
12:15:00 am,14,Saturday,14,4,0,34,52,normal,11.7,3223.15,Night,Weekend
12:30:00 am,14,Saturday,14,0,1,19,34,normal,10.7,3348.43,Night,Weekend
12:45:00 am,14,Saturday,19,3,0,36,58,normal,11.5,2894.31,Night,Weekend
1:00:00 am,14,Saturday,10,4,1,21,36,normal,13.1,3944.64,Night,Weekend
1:15:00 am,14,Saturday,19,1,0,19,39,normal,13.1,2662.96,Night,Weekend
1:30:00 am,14,Saturday,18,5,0,26,49,normal,13.8,3322.16,Night,Weekend
1:45:00 am,14,Saturday,17,1,1,25,44,normal,11.6,2346.54,Night,Weekend
2:00:00 am,14,Saturday,20,2,0,12,34,low,14.7,2305.75,Night,Weekend
2:15:00 am,14,Saturday,15,5,0,15,35,normal,12.3,2528.3,Night,Weekend
2:30:00 am,14,Saturday,11,4,0,14,29,normal,13.4,3406.92,Night,Weekend
2:45:00 am,14,Saturday,14,3,1,18,36,normal,15.1,2814.13,Night,Weekend
3:00:00 am,14,Saturday,13,2,0,39,54,normal,14.8,3130.51,Night,Weekend
3:15:00 am,14,Saturday,17,5,0,29,51,normal,16.4,3581.1,Night,Weekend
3:30:00 am,14,Saturday,13,5,0,31,49,normal,16.3,3414.26,Night,Weekend
3:45:00 am,14,Saturday,18,5,0,35,58,normal,16.2,4897.56,Night,Weekend
4:00:00 am,14,Saturday,15,4,0,16,35,normal,15.7,3424.3,Night,Weekend
4:15:00 am,14,Saturday,55,15,5,3,78,low,18.1,3867.12,Night,Weekend
4:30:00 am,14,Saturday,76,10,7,9,102,low,17.3,4126.69,Night,Weekend
4:45:00 am,14,Saturday,98,0,9,19,126,normal,17.5,4301.44,Night,Weekend
5:00:00 am,14,Saturday,98,12,6,6,122,normal,17.7,3541.15,Morning,Weekend
5:15:00 am,14,Saturday,103,2,10,20,135,normal,20.2,4445.98,Morning,Weekend
5:30:00 am,14,Saturday,93,17,8,12,130,normal,21.2,5539.18,Morning,Weekend
5:45:00 am,14,Saturday,115,27,9,16,167,normal,20.1,3290.73,Morning,Weekend
6:00:00 am,14,Saturday,120,12,22,3,157,normal,20,4067.66,Morning,Weekend
6:15:00 am,14,Saturday,142,18,27,0,187,heavy,20.4,3539.87,Morning,Weekend
6:30:00 am,14,Saturday,117,29,49,2,197,heavy,23.4,6486.08,Morning,Weekend
6:45:00 am,14,Saturday,126,36,24,0,186,heavy,23.5,5485.25,Morning,Weekend
7:00:00 am,14,Saturday,110,39,38,5,192,heavy,22.8,6774.93,Morning,Weekend
7:15:00 am,14,Saturday,149,20,39,5,213,heavy,24.7,5556.98,Morning,Weekend
7:30:00 am,14,Saturday,109,29,23,5,166,normal,24.4,5036.92,Morning,Weekend
7:45:00 am,14,Saturday,124,34,24,4,186,heavy,25,5410.92,Morning,Weekend
8:00:00 am,14,Saturday,149,35,32,1,217,heavy,26.6,8861.04,Morning,Weekend
8:15:00 am,14,Saturday,125,32,38,4,199,heavy,27.3,8150.41,Morning,Weekend
8:30:00 am,14,Saturday,101,23,38,1,163,high,27.1,8294.19,Morning,Weekend
8:45:00 am,14,Saturday,137,36,30,0,203,heavy,28,8531.08,Morning,Weekend
9:00:00 am,14,Saturday,139,15,21,3,178,heavy,26.6,7394.69,Morning,Weekend
9:15:00 am,14,Saturday,19,3,29,9,60,normal,26.9,7919.36,Morning,Weekend
9:30:00 am,14,Saturday,13,11,39,7,70,normal,29.2,7050.19,Morning,Weekend
9:45:00 am,14,Saturday,31,2,29,27,89,normal,27.7,8561.46,Morning,Weekend
10:00:00 am,14,Saturday,18,24,21,22,85,normal,28,8276.68,Morning,Weekend
10:15:00 am,14,Saturday,26,12,14,13,65,normal,27.9,7916.87,Morning,Weekend
10:30:00 am,14,Saturday,31,15,13,28,87,normal,30.7,7930.28,Morning,Weekend
10:45:00 am,14,Saturday,12,22,8,11,53,low,29,8449.87,Morning,Weekend
11:00:00 am,14,Saturday,54,5,13,23,95,normal,29.7,7173.6,Morning,Weekend
11:15:00 am,14,Saturday,59,7,13,21,100,normal,29.9,7453.14,Morning,Weekend
11:30:00 am,14,Saturday,58,8,6,23,95,normal,28.6,7945.79,Morning,Weekend
11:45:00 am,14,Saturday,53,8,9,25,95,normal,29.7,8747.81,Morning,Weekend
12:00:00 pm,14,Saturday,54,7,7,20,88,normal,29.1,7214.99,Morning,Weekend
12:15:00 pm,14,Saturday,39,10,4,29,82,normal,31.2,7449.59,Afternoon,Weekend
12:30:00 pm,14,Saturday,38,9,8,22,77,normal,28.5,7028.32,Afternoon,Weekend
12:45:00 pm,14,Saturday,36,5,10,23,74,normal,31.1,7361.54,Afternoon,Weekend
1:00:00 pm,14,Saturday,68,6,12,24,110,normal,29.5,7675.84,Afternoon,Weekend
1:15:00 pm,14,Saturday,50,18,26,14,108,normal,30.2,7195.2,Afternoon,Weekend
1:30:00 pm,14,Saturday,120,28,22,20,190,heavy,29.2,8797.9,Afternoon,Weekend
1:45:00 pm,14,Saturday,60,14,28,9,111,normal,28.4,8550.96,Afternoon,Weekend
2:00:00 pm,14,Saturday,105,14,8,19,146,normal,27.4,7030.34,Afternoon,Weekend
2:15:00 pm,14,Saturday,89,27,18,8,142,normal,27.5,8723.67,Afternoon,Weekend
2:30:00 pm,14,Saturday,28,17,31,10,86,normal,29.4,7962.03,Afternoon,Weekend
2:45:00 pm,14,Saturday,79,14,23,6,122,normal,27.1,7940.82,Afternoon,Weekend
3:00:00 pm,14,Saturday,15,11,30,14,70,normal,28.3,7903.9,Afternoon,Weekend
3:15:00 pm,14,Saturday,77,27,23,18,145,normal,27.5,8757.84,Afternoon,Weekend
3:30:00 pm,14,Saturday,19,14,24,6,63,normal,25.9,6782.25,Afternoon,Weekend
3:45:00 pm,14,Saturday,79,13,28,7,127,high,25.5,5704.81,Afternoon,Weekend
4:00:00 pm,14,Saturday,114,10,22,9,155,normal,24.8,6501.09,Afternoon,Weekend
4:15:00 pm,14,Saturday,150,30,22,5,207,heavy,24.4,6855.39,Afternoon,Weekend
4:30:00 pm,14,Saturday,142,23,25,7,197,heavy,25.3,6705.45,Afternoon,Weekend
4:45:00 pm,14,Saturday,111,36,25,6,178,heavy,24.7,6310.31,Afternoon,Weekend
5:00:00 pm,14,Saturday,143,37,38,8,226,heavy,23.3,5169.06,Afternoon,Weekend
5:15:00 pm,14,Saturday,120,37,43,10,210,heavy,22.2,5687.34,Evening,Weekend
5:30:00 pm,14,Saturday,147,20,49,7,223,normal,23.1,6765.15,Evening,Weekend
5:45:00 pm,14,Saturday,140,22,27,5,194,heavy,20.4,3780.34,Evening,Weekend
6:00:00 pm,14,Saturday,128,37,20,9,194,heavy,22.5,6744.96,Evening,Weekend
6:15:00 pm,14,Saturday,114,23,42,10,189,heavy,19.4,4197.22,Evening,Weekend
6:30:00 pm,14,Saturday,117,20,22,9,168,heavy,19.4,4893.37,Evening,Weekend
6:45:00 pm,14,Saturday,93,24,17,23,157,high,18.6,4608.36,Evening,Weekend
7:00:00 pm,14,Saturday,65,15,15,8,103,low,18.3,4236.8,Evening,Weekend
7:15:00 pm,14,Saturday,100,22,14,8,144,normal,16.8,3170.51,Evening,Weekend
7:30:00 pm,14,Saturday,85,12,11,18,126,normal,18,3681.53,Evening,Weekend
7:45:00 pm,14,Saturday,56,7,12,12,87,low,16.2,4736.77,Evening,Weekend
8:00:00 pm,14,Saturday,50,12,15,18,95,normal,16.2,3170.11,Evening,Weekend
8:15:00 pm,14,Saturday,74,9,11,12,106,low,16.3,3728.15,Evening,Weekend
8:30:00 pm,14,Saturday,73,15,18,7,113,normal,16.4,4475.76,Evening,Weekend
8:45:00 pm,14,Saturday,99,13,20,30,162,high,15.3,3907.97,Evening,Weekend
9:00:00 pm,14,Saturday,110,14,17,8,149,normal,13.9,3586.92,Evening,Weekend
9:15:00 pm,14,Saturday,82,5,12,34,133,high,13.8,3950.87,Night,Weekend
9:30:00 pm,14,Saturday,58,19,12,17,106,normal,13.4,2557.45,Night,Weekend
9:45:00 pm,14,Saturday,70,10,14,32,126,high,13.5,2326.21,Night,Weekend
10:00:00 pm,14,Saturday,10,1,0,33,44,normal,13.4,3995.15,Night,Weekend
10:15:00 pm,14,Saturday,14,1,1,40,56,normal,11.5,3752.76,Night,Weekend
10:30:00 pm,14,Saturday,17,1,1,17,36,normal,13.4,3499.58,Night,Weekend
10:45:00 pm,14,Saturday,12,4,1,22,39,normal,13.4,2750.23,Night,Weekend
11:00:00 pm,14,Saturday,15,0,0,16,31,normal,13.3,2957.9,Night,Weekend
11:15:00 pm,14,Saturday,13,4,0,25,42,normal,11.5,2044.94,Night,Weekend
11:30:00 pm,14,Saturday,14,5,1,12,32,low,10.6,2334.05,Night,Weekend
11:45:00 pm,14,Saturday,18,1,1,35,55,normal,11.3,2562.69,Night,Weekend
12:00:00 am,15,Sunday,18,5,1,19,43,normal,12.8,3211.23,Night,Weekend
12:15:00 am,15,Sunday,19,3,0,38,60,normal,11.1,3445.89,Night,Weekend
12:30:00 am,15,Sunday,13,0,1,12,26,low,13.3,2661.55,Night,Weekend
12:45:00 am,15,Sunday,20,0,1,38,59,normal,13.7,2850.09,Night,Weekend
1:00:00 am,15,Sunday,20,1,1,24,46,normal,12.6,3804.81,Night,Weekend
1:15:00 am,15,Sunday,17,3,1,17,38,normal,12.1,3932.73,Night,Weekend
1:30:00 am,15,Sunday,12,3,1,35,51,normal,12.3,3595.74,Night,Weekend
1:45:00 am,15,Sunday,19,0,1,30,50,normal,11.6,2963.99,Night,Weekend
2:00:00 am,15,Sunday,19,2,1,30,52,normal,12,3378.54,Night,Weekend
2:15:00 am,15,Sunday,18,1,0,16,35,normal,13.9,2255.25,Night,Weekend
2:30:00 am,15,Sunday,11,0,0,31,42,normal,12.6,2573.35,Night,Weekend
2:45:00 am,15,Sunday,10,1,1,12,24,low,13.7,2708.51,Night,Weekend
3:00:00 am,15,Sunday,16,1,0,24,41,normal,13.9,3661.11,Night,Weekend
3:15:00 am,15,Sunday,18,3,0,28,49,normal,14,3250.44,Night,Weekend
3:30:00 am,15,Sunday,20,1,1,39,61,normal,16.1,3707.66,Night,Weekend
3:45:00 am,15,Sunday,19,3,1,27,50,normal,15.9,3865.17,Night,Weekend
4:00:00 am,15,Sunday,14,1,1,34,50,normal,17.8,4668.37,Night,Weekend
4:15:00 am,15,Sunday,61,26,1,16,104,normal,16.7,4563.26,Night,Weekend
4:30:00 am,15,Sunday,72,26,6,4,108,low,18.1,3837.44,Night,Weekend
4:45:00 am,15,Sunday,86,24,3,18,131,normal,17,3556.11,Night,Weekend
5:00:00 am,15,Sunday,75,1,8,10,94,low,17.9,4380.81,Morning,Weekend
5:15:00 am,15,Sunday,75,1,7,9,92,low,18.9,3886.54,Morning,Weekend
5:30:00 am,15,Sunday,93,5,4,1,103,low,19.9,3074.2,Morning,Weekend
5:45:00 am,15,Sunday,111,6,2,5,124,normal,21.4,5565.63,Morning,Weekend
6:00:00 am,15,Sunday,111,18,41,2,172,heavy,19.7,3078.03,Morning,Weekend
6:15:00 am,15,Sunday,114,27,46,0,187,heavy,20.9,4023.94,Morning,Weekend
6:30:00 am,15,Sunday,139,19,50,2,210,heavy,22.4,5170.48,Morning,Weekend
6:45:00 am,15,Sunday,109,14,38,1,162,high,22.4,6011.1,Morning,Weekend
7:00:00 am,15,Sunday,105,16,22,3,146,normal,23.6,6180.66,Morning,Weekend
7:15:00 am,15,Sunday,150,13,31,4,198,heavy,25,6588.14,Morning,Weekend
7:30:00 am,15,Sunday,122,13,47,3,185,heavy,24.8,6207.85,Morning,Weekend
7:45:00 am,15,Sunday,114,24,46,2,186,heavy,26.3,7281.05,Morning,Weekend
8:00:00 am,15,Sunday,119,36,41,0,196,heavy,26.8,7888.95,Morning,Weekend
8:15:00 am,15,Sunday,108,35,39,0,182,heavy,24.6,6690.42,Morning,Weekend
8:30:00 am,15,Sunday,113,18,28,1,160,high,25.6,5065.66,Morning,Weekend
8:45:00 am,15,Sunday,118,36,37,0,191,heavy,27.9,7695.65,Morning,Weekend
9:00:00 am,15,Sunday,113,35,48,3,199,heavy,25.9,5510.47,Morning,Weekend
9:15:00 am,15,Sunday,66,7,22,30,125,high,28.9,8457.41,Morning,Weekend
9:30:00 am,15,Sunday,64,12,27,8,111,normal,28.4,8255.6,Morning,Weekend
9:45:00 am,15,Sunday,37,5,13,11,66,low,29.4,7542.35,Morning,Weekend
10:00:00 am,15,Sunday,82,17,31,20,150,high,28,7473.03,Morning,Weekend
10:15:00 am,15,Sunday,63,5,23,12,103,normal,30,7007.1,Morning,Weekend
10:30:00 am,15,Sunday,20,12,16,24,72,normal,30.2,8552.18,Morning,Weekend
10:45:00 am,15,Sunday,46,5,34,9,94,normal,28.7,8437.59,Morning,Weekend
11:00:00 am,15,Sunday,35,9,8,29,81,normal,28.6,7307.47,Morning,Weekend
11:15:00 am,15,Sunday,33,9,11,21,74,normal,30.4,7548.87,Morning,Weekend
11:30:00 am,15,Sunday,32,9,10,30,81,normal,30.9,7309.06,Morning,Weekend
11:45:00 am,15,Sunday,62,10,6,22,100,normal,30.3,8553.32,Morning,Weekend
12:00:00 pm,15,Sunday,62,10,11,22,105,normal,29.9,8132.01,Morning,Weekend
12:15:00 pm,15,Sunday,54,10,12,25,101,normal,30.9,8597.06,Afternoon,Weekend
12:30:00 pm,15,Sunday,48,8,15,23,94,normal,30.9,7721.54,Afternoon,Weekend
12:45:00 pm,15,Sunday,20,10,12,24,66,normal,29.2,8507.88,Afternoon,Weekend
1:00:00 pm,15,Sunday,35,10,5,30,80,normal,31,8642.91,Afternoon,Weekend
1:15:00 pm,15,Sunday,112,15,40,10,177,heavy,30,8428.19,Afternoon,Weekend
1:30:00 pm,15,Sunday,51,21,25,13,110,normal,30.1,8116.57,Afternoon,Weekend
1:45:00 pm,15,Sunday,53,12,23,8,96,normal,29.9,8227.77,Afternoon,Weekend
2:00:00 pm,15,Sunday,63,22,18,15,118,normal,29.3,8712.4,Afternoon,Weekend
2:15:00 pm,15,Sunday,50,23,16,8,97,normal,28.2,7462.07,Afternoon,Weekend
2:30:00 pm,15,Sunday,94,20,35,17,166,high,27.1,7334.48,Afternoon,Weekend
2:45:00 pm,15,Sunday,7,27,39,17,90,normal,27.6,7952.09,Afternoon,Weekend
3:00:00 pm,15,Sunday,109,18,13,6,146,normal,28.5,7594.45,Afternoon,Weekend
3:15:00 pm,15,Sunday,18,27,19,6,70,normal,25.8,6967.8,Afternoon,Weekend
3:30:00 pm,15,Sunday,21,30,5,5,61,low,27.2,8864.49,Afternoon,Weekend
3:45:00 pm,15,Sunday,49,16,9,12,86,low,27.4,7814.68,Afternoon,Weekend
4:00:00 pm,15,Sunday,129,28,40,6,203,heavy,24.7,6022.75,Afternoon,Weekend
4:15:00 pm,15,Sunday,141,18,28,8,195,heavy,25.8,5127.19,Afternoon,Weekend
4:30:00 pm,15,Sunday,131,14,43,7,195,heavy,24.6,6796.81,Afternoon,Weekend
4:45:00 pm,15,Sunday,105,38,23,5,171,heavy,23,5522.18,Afternoon,Weekend
5:00:00 pm,15,Sunday,125,35,37,5,202,heavy,22.1,5804.05,Afternoon,Weekend
5:15:00 pm,15,Sunday,127,36,42,9,214,heavy,22.3,5377.84,Evening,Weekend
5:30:00 pm,15,Sunday,129,22,25,9,185,heavy,20.9,4080.18,Evening,Weekend
5:45:00 pm,15,Sunday,121,39,47,8,215,heavy,22.6,5529.82,Evening,Weekend
6:00:00 pm,15,Sunday,138,29,42,9,218,heavy,19.9,3057.89,Evening,Weekend
6:15:00 pm,15,Sunday,119,26,21,5,171,heavy,19.8,3700.99,Evening,Weekend
6:30:00 pm,15,Sunday,138,17,48,8,211,heavy,21.1,5310.83,Evening,Weekend
6:45:00 pm,15,Sunday,72,12,14,32,130,high,17.9,4583.01,Evening,Weekend
7:00:00 pm,15,Sunday,92,23,20,30,165,high,20,3369.05,Evening,Weekend
7:15:00 pm,15,Sunday,94,17,11,24,146,high,17.2,4586.23,Evening,Weekend
7:30:00 pm,15,Sunday,102,25,12,24,163,high,17.5,3370.96,Evening,Weekend
7:45:00 pm,15,Sunday,71,23,17,14,125,normal,17.5,4620.48,Evening,Weekend
8:00:00 pm,15,Sunday,58,5,19,25,107,normal,16.5,3436.42,Evening,Weekend
8:15:00 pm,15,Sunday,93,22,18,10,143,normal,16,3487.18,Evening,Weekend
8:30:00 pm,15,Sunday,59,23,10,35,127,high,14.3,3195.61,Evening,Weekend
8:45:00 pm,15,Sunday,57,20,10,20,107,normal,14.7,2795.53,Evening,Weekend
9:00:00 pm,15,Sunday,96,9,18,25,148,high,15.7,2622.58,Evening,Weekend
9:15:00 pm,15,Sunday,104,12,16,20,152,normal,15.5,3547.55,Night,Weekend
9:30:00 pm,15,Sunday,104,22,17,23,166,high,13.1,3661.64,Night,Weekend
9:45:00 pm,15,Sunday,88,8,11,29,136,high,14.9,3198.06,Night,Weekend
10:00:00 pm,15,Sunday,20,3,0,16,39,normal,14.1,3273.82,Night,Weekend
10:15:00 pm,15,Sunday,17,2,1,30,50,normal,13.1,3576.2,Night,Weekend
10:30:00 pm,15,Sunday,17,4,0,23,44,normal,12.2,3057.03,Night,Weekend
10:45:00 pm,15,Sunday,15,5,0,21,41,normal,13.7,3839.03,Night,Weekend
11:00:00 pm,15,Sunday,10,0,1,31,42,normal,11.1,2328.28,Night,Weekend
11:15:00 pm,15,Sunday,11,1,1,19,32,normal,11,3718.57,Night,Weekend
11:30:00 pm,15,Sunday,12,2,0,29,43,normal,13.1,2121.71,Night,Weekend
11:45:00 pm,15,Sunday,11,0,1,11,23,low,10.8,2586.24,Night,Weekend
12:00:00 am,16,Monday,18,4,1,28,51,normal,12.9,2325.17,Night,Weekday
12:15:00 am,16,Monday,13,3,0,26,42,normal,13.3,2305.89,Night,Weekday
12:30:00 am,16,Monday,16,3,0,34,53,normal,11.2,3083.1,Night,Weekday
12:45:00 am,16,Monday,16,4,0,35,55,normal,11.6,2104.71,Night,Weekday
1:00:00 am,16,Monday,20,2,1,33,56,normal,11.7,3000.84,Night,Weekday
1:15:00 am,16,Monday,14,4,1,28,47,normal,11.4,3641.5,Night,Weekday
1:30:00 am,16,Monday,11,4,1,19,35,normal,13.4,3337.25,Night,Weekday
1:45:00 am,16,Monday,19,4,0,17,40,normal,12.1,3430.24,Night,Weekday
2:00:00 am,16,Monday,18,3,1,26,48,normal,13.4,3574.74,Night,Weekday
2:15:00 am,16,Monday,10,1,1,21,33,normal,14.4,3867.57,Night,Weekday
2:30:00 am,16,Monday,20,5,1,40,66,normal,12.5,2463.71,Night,Weekday
2:45:00 am,16,Monday,11,5,0,37,53,normal,14.6,3368.9,Night,Weekday
3:00:00 am,16,Monday,15,4,1,29,49,normal,14.8,2759.06,Night,Weekday
3:15:00 am,16,Monday,16,2,1,27,46,normal,16.5,4035.88,Night,Weekday
3:30:00 am,16,Monday,10,3,1,23,37,normal,16.5,3109.52,Night,Weekday
3:45:00 am,16,Monday,16,5,1,31,53,normal,14.9,3503.11,Night,Weekday
4:00:00 am,16,Monday,20,0,1,30,51,normal,15.7,2801.12,Night,Weekday
4:15:00 am,16,Monday,61,4,5,17,87,normal,18.4,3921.82,Night,Weekday
4:30:00 am,16,Monday,91,8,6,2,107,low,17.9,3530.51,Night,Weekday
4:45:00 am,16,Monday,94,4,5,2,105,low,18.8,3795.93,Night,Weekday
